lat,lon,value
40.7567794125,-73.7142152579,0.0214120475004
40.7567794125,-73.7142152579,0.00735133158864
40.7567794125,-73.7142152579,0.0144955834142
40.7567794125,-73.7142152579,0.0345053281752
40.7567794125,-73.7142152579,0.0377920567585
40.7567794125,-73.7142152579,0.00641947265487
40.7567794125,-73.7142152579,0.031061964459
40.7567794125,-73.7142152579,0.0151168227034
40.7567794125,-73.7142152579,0.0352035597202
40.7567794125,-73.7142152579,0.0384097756917
40.7567794125,-73.7142152579,0.0096292089823
40.7567794125,-73.7142152579,0.0341681609049
40.7567794125,-73.7142152579,0.0285770073023
40.7567794125,-73.7142152579,0.017187620334
40.7567794125,-73.7142152579,0.0271224376306
40.7567794125,-73.7142152579,0.020707976306
40.7567794125,-73.7142152579,0.0280805128624
40.7567794125,-73.7142152579,0.0155309822295
40.7567794125,-73.7142152579,0.0538407383957
40.7567794125,-73.7142152579,0.0182230191493
40.7567794125,-73.7142152579,0.0304407251699
40.7567794125,-73.7142152579,0.0364460382986
40.7567794125,-73.7142152579,0.0507345419498
40.7567794125,-73.7142152579,0.0120106262575
40.7567794125,-73.7142152579,0.00911150957465
40.7567794125,-73.7142152579,0.0238141727519
40.7567794125,-73.7142152579,0.0231929334627
40.7567794125,-73.7142152579,0.00869735004853
40.7567794125,-73.7142152579,0.0107681476791
40.7567794125,-73.7142152579,0.0455575478733
40.7567794125,-73.7142152579,0.0476283455039
40.7567794125,-73.7142152579,0.0407779398621
40.7567794125,-73.7142152579,0.0186371786754
40.7567794125,-73.7142152579,0.0210185959506
40.7567794125,-73.7142152579,0.0341681609049
40.7567794125,-73.7142152579,0.0413124127305
40.7567794125,-73.7142152579,0.0206665603534
40.7567794125,-73.7142152579,0.0364460382986
40.7567794125,-73.7142152579,0.0250566513303
40.7567794125,-73.7142152579,0.00745487147017
40.7567794125,-73.7142152579,0.0331327620896
40.7567794125,-73.7142152579,0.0238141727519
40.7567794125,-73.7142152579,0.0262991299087
40.7567794125,-73.7142152579,0.0347894001941
40.7567794125,-73.7142152579,0.0132531048359
40.7567794125,-73.7142152579,0.0159451417556
40.7567794125,-73.7142152579,0.0303816246055
40.7567794125,-73.7142152579,0.0132531048359
40.7567794125,-73.7142152579,0.0327186025635
40.7567794125,-73.7142152579,0.020500896543
40.7567794125,-73.7142152579,0.0201902768984
40.7567794125,-73.7142152579,0.0227787739366
40.7567794125,-73.7142152579,0.01014690839
40.7567794125,-73.7142152579,0.0227787739366
40.7567794125,-73.7142152579,0.0244354120411
40.7567794125,-73.7142152579,0.0347006458077
40.7567794125,-73.7142152579,0.0106024838687
40.7567794125,-73.7142152579,0.0269203691978
40.7567794125,-73.7142152579,0.0430725907165
40.7567794125,-73.7142152579,0.0169805405709
40.7567794125,-73.7142152579,0.0144955834142
40.7567794125,-73.7142152579,0.0250566513303
40.7567794125,-73.7142152579,0.0283699275393
40.7567794125,-73.7142152579,0.0115550507788
40.7567794125,-73.7142152579,0.00662655241793
40.7567794125,-73.7142152579,0.0260920501456
40.7567794125,-73.7142152579,0.024021252515
40.7567794125,-73.7142152579,0.0262991299087
40.7567794125,-73.7142152579,0.0248081556146
40.7567794125,-73.7142152579,0.035928338891
40.7567794125,-73.7142152579,0.0300265656437
40.7567794125,-73.7142152579,0.0113893869683
40.7567794125,-73.7142152579,0.0300265656437
40.7567794125,-73.7142152579,0.0455575478733
40.7567794125,-73.7142152579,0.0124247857836
40.7567794125,-73.7142152579,0.0165663810448
40.7567794125,-73.7142152579,0.0217433751213
40.7567794125,-73.7142152579,0.0217433751213
40.7567794125,-73.7142152579,0.0341681609049
40.7567794125,-73.7142152579,0.027541608487
40.7567794125,-73.7142152579,0.0284833658335
40.7567794125,-73.7142152579,0.0231929334627
40.7567794125,-73.7142152579,0.0337540013788
40.7567794125,-73.7142152579,0.0264026697902
40.7567794125,-73.7142152579,0.0254708108564
40.7567794125,-73.7142152579,0.0342502059071
40.7567794125,-73.7142152579,0.0424513514274
40.7567794125,-73.7142152579,0.044522149058
40.7567794125,-73.7142152579,0.0374814371139
40.7567794125,-73.7142152579,0.0202938167799
40.7567794125,-73.7142152579,0.0178088596232
40.7567794125,-73.7142152579,0.0124765557244
40.7567794125,-73.7142152579,0.0186371786754
40.7567794125,-73.7142152579,0.041208872849
40.7567794125,-73.7142152579,0.0128182373334
40.7567794125,-73.7142152579,0.0140814238881
40.7567794125,-73.7142152579,0.0331327620896
40.7567794125,-73.7142152579,0.0234000132258
40.7567794125,-73.7142152579,0.0138329281724
40.7567794125,-73.7142152579,0.0118035464944
40.6957249457,-73.8927978485,0.0235656770363
40.6977015287,-73.8902558137,0.0221575346474
40.6981689015,-73.8881958151,0.022737357984
40.6981749885,-73.8888124918,0.0115343428025
40.6948494764,-73.8900080758,0.0202938167799
40.7034297379,-73.8598063316,0.0223646144105
40.6985355786,-73.8927861164,0.0265062096717
40.7050811771,-73.8863628235,0.0231929334627
40.7043749082,-73.885491208,0.0219504548844
40.7020976983,-73.8864472536,0.024021252515
40.7034174406,-73.8832134562,0.0227787739366
40.7033392071,-73.8818611048,0.0277072722975
40.7003449182,-73.8821080446,0.0260092182404
40.7062259394,-73.8733980607,0.0320973632743
40.7025790954,-73.8847549408,0.0144955834142
40.6939217854,-73.8959561079,0.039179491171
40.700134895,-73.8523262406,0.00683363218099
40.700134895,-73.8523262406,0.00538407383957
40.700134895,-73.8523262406,0.00766195123323
40.700134895,-73.8523262406,0.00778619909107
40.700134895,-73.8523262406,0.00699929599144
40.700134895,-73.8523262406,0.00542548979218
40.700134895,-73.8523262406,0.00786903099629
40.700134895,-73.8523262406,0.00559115360263
40.700134895,-73.8523262406,0.00641947265487
40.700134895,-73.8523262406,0.0055083216974
40.700134895,-73.8523262406,0.00766195123323
40.700134895,-73.8523262406,0.00534265788695
40.700134895,-73.8523262406,0.00546690574479
40.700134895,-73.8523262406,0.00766195123323
40.700134895,-73.8523262406,0.0054876137211
40.700134895,-73.8523262406,0.00724779170711
40.700134895,-73.8523262406,0.00683363218099
40.6994573639,-73.8526595328,0.00807611075935
40.6994573639,-73.8526595328,0.00786903099629
40.6994573639,-73.8526595328,0.00496991431345
40.6994573639,-73.8526595328,0.00612956098658
40.6994573639,-73.8526595328,0.00637805670226
40.6994573639,-73.8526595328,0.00434867502427
40.6994573639,-73.8526595328,0.00745487147017
40.6994336806,-73.8513179944,0.00569469348416
40.6994336806,-73.8513179944,0.0092771733851
40.6994336806,-73.8513179944,0.00621239289181
40.6994336806,-73.8513179944,0.00907009362204
40.6994336806,-73.8513179944,0.00704071194405
40.6994336806,-73.8513179944,0.00704071194405
40.6994336806,-73.8513179944,0.00745487147017
40.6994336806,-73.8513179944,0.00683363218099
40.6994336806,-73.8513179944,0.00869735004853
40.6994336806,-73.8513179944,0.00559115360263
40.6994336806,-73.8513179944,0.00724779170711
40.6994336806,-73.8513179944,0.0109752274422
40.7022896233,-73.891932533,0.096292089823
40.7028674791,-73.8557031897,0.043604412964
40.5900481298,-73.8118189964,0.0143212222537
40.5899345302,-73.8128490641,0.00362389585355
40.5841286401,-73.8175815997,0.00531553043799
40.5873080979,-73.8147574222,0.0151184793415
40.5873080979,-73.8147574222,0.0169997989889
40.5884618983,-73.8136668899,0.0124247857836
40.720345622,-73.8018297314,0.0262991299087
40.7182168472,-73.8025070461,0.0225716941736
40.718991461,-73.8028510697,0.0318902835113
40.7186417016,-73.802166685,0.0213292155952
40.7198394232,-73.7995729197,0.0244354120411
40.7180111707,-73.8091236922,0.0476283455039
40.717119273,-73.8125568713,0.00455575478733
40.717119273,-73.8125568713,0.00463858669255
40.717119273,-73.8125568713,0.0041415952612
40.717119273,-73.8125568713,0.0103125722004
40.717119273,-73.8125568713,0.00869735004853
40.717119273,-73.8125568713,0.00334226737579
40.717119273,-73.8125568713,0.00807611075935
40.717119273,-73.8125568713,0.00434867502427
40.717119273,-73.8125568713,0.00973274886383
40.717119273,-73.8125568713,0.00993982862689
40.717119273,-73.8125568713,0.00488708240822
40.717119273,-73.8125568713,0.00993982862689
40.717119273,-73.8125568713,0.00463858669255
40.717119273,-73.8125568713,0.00610885301028
40.717119273,-73.8125568713,0.00588106527091
40.717119273,-73.8125568713,0.00890442981159
40.717119273,-73.8125568713,0.00621239289181
40.717119273,-73.8125568713,0.00476283455039
40.717119273,-73.8125568713,0.0044729228821
40.717119273,-73.8125568713,0.00849027028547
40.717119273,-73.8125568713,0.00825585599369
40.717119273,-73.8125568713,0.00869735004853
40.717119273,-73.8125568713,0.00559115360263
40.717119273,-73.8125568713,0.00911150957465
40.717119273,-73.8125568713,0.00745487147017
40.717119273,-73.8125568713,0.00745487147017
40.717119273,-73.8125568713,0.00745487147017
40.717119273,-73.8125568713,0.00869735004853
40.717119273,-73.8125568713,0.00434867502427
40.717119273,-73.8125568713,0.00766195123323
40.717119273,-73.8125568713,0.00434867502427
40.717119273,-73.8125568713,0.00530124193434
40.7110319894,-73.7746277291,0.0159451417556
40.712333328,-73.7720009446,0.0192584179646
40.70747343,-73.769792129,0.0128389453097
40.7078586467,-73.7702669081,0.0139985919829
40.7154824758,-73.7669652001,0.0327186025635
40.7171947181,-73.7667211254,0.0185555892488
40.7172867609,-73.75812076,0.0186371786754
40.7158591198,-73.754064094,0.0197139934433
40.72122592,-73.7544266968,0.0134601845989
40.7067469376,-73.7581698244,0.0124247857836
40.7136806697,-73.7623326336,0.0178916915284
40.7200445314,-73.75908479,0.0198796572538
40.7164516091,-73.7551729735,0.0250566513303
40.7172566096,-73.7529695025,0.0229858536997
40.7189271789,-73.7537858184,0.0145680613313
40.7121333558,-73.7653681329,0.0198382413012
40.7127864707,-73.782052537,0.0414118110168
40.7198657552,-73.7615457789,0.0307935890861
40.7078632344,-73.7825194949,0.010353988153
40.7332675245,-73.7584668763,0.0302336454068
40.7320852827,-73.7575185961,0.0398628543891
40.7322700147,-73.7566122626,0.0221671431485
40.7336386785,-73.7574516024,0.0310205485064
40.7286022498,-73.7562540331,0.0279557680131
40.7349637549,-73.7457015707,0.0113893869683
40.7349637549,-73.7457015707,0.00436938300057
40.7349637549,-73.7457015707,0.00716495980188
40.7349637549,-73.7457015707,0.0104989439872
40.7349637549,-73.7457015707,0.00890442981159
40.7349637549,-73.7457015707,0.0118035464944
40.7349637549,-73.7457015707,0.00952566910077
40.7356555789,-73.7445262013,0.00840743838025
40.7356555789,-73.7445262013,0.00712354384927
40.7356555789,-73.7445262013,0.0106438998213
40.7356555789,-73.7445262013,0.00476283455039
40.7356555789,-73.7445262013,0.0115964667314
40.7356555789,-73.7445262013,0.00853168623808
40.7356555789,-73.7445262013,0.00861451814331
40.7356555789,-73.7445262013,0.00389309954553
40.7356555789,-73.7445262013,0.0115964667314
40.7356555789,-73.7445262013,0.0126318655467
40.7356555789,-73.7445262013,0.00849027028547
40.7356555789,-73.7445262013,0.00993982862689
40.7356555789,-73.7445262013,0.00476283455039
40.7356555789,-73.7445262013,0.0149097429403
40.7356555789,-73.7445262013,0.00964991695861
40.7356555789,-73.7445262013,0.00865593409592
40.7356555789,-73.7445262013,0.0104368200582
40.7356555789,-73.7445262013,0.0120106262575
40.7356555789,-73.7445262013,0.0109752274422
40.7356555789,-73.7445262013,0.00840743838025
40.723883732,-73.7574293814,0.0186881202971
40.7198545342,-73.7667875739,0.00745487147017
40.7198545342,-73.7667875739,0.00683363218099
40.7198545342,-73.7667875739,0.00641947265487
40.7198545342,-73.7667875739,0.00869735004853
40.7198545342,-73.7667875739,0.00757911932801
40.7198545342,-73.7667875739,0.0031061964459
40.7208974472,-73.7653877849,0.00745487147017
40.7208974472,-73.7653877849,0.00849027028547
40.7208974472,-73.7653877849,0.00455575478733
40.7226553751,-73.7619975821,0.00372743573508
40.7226553751,-73.7619975821,0.00289911668284
40.7226553751,-73.7619975821,0.00430725907165
40.7226553751,-73.7619975821,0.00538407383957
40.7226553751,-73.7619975821,0.00385168359292
40.7226553751,-73.7619975821,0.00410017930859
40.7226553751,-73.7619975821,0.00559115360263
40.7226553751,-73.7619975821,0.00476283455039
40.7218903475,-73.7610406793,0.00608814503397
40.7218903475,-73.7610406793,0.00298194858807
40.7218903475,-73.7610406793,0.00352035597202
40.7218903475,-73.7610406793,0.00372743573508
40.7218903475,-73.7610406793,0.00621239289181
40.7218903475,-73.7610406793,0.00455575478733
40.7218903475,-73.7610406793,0.00393451549814
40.7218903475,-73.7610406793,0.00302336454068
40.7218903475,-73.7610406793,0.00608814503397
40.7231580859,-73.7635326749,0.00496991431345
40.7231580859,-73.7635326749,0.00575681741307
40.7231580859,-73.7635326749,0.00393451549814
40.7231580859,-73.7635326749,0.00331327620896
40.7231580859,-73.7635326749,0.00352035597202
40.7231580859,-73.7635326749,0.0031061964459
40.7231580859,-73.7635326749,0.00383097561661
40.7231580859,-73.7635326749,0.00559115360263
40.7231580859,-73.7635326749,0.00579823336569
40.7231580859,-73.7635326749,0.00434867502427
40.7231580859,-73.7635326749,0.00579823336569
40.7215059219,-73.7622902973,0.00397593145076
40.7215059219,-73.7622902973,0.00538407383957
40.7215059219,-73.7622902973,0.00476283455039
40.7215059219,-73.7622902973,0.00381026764031
40.7215059219,-73.7622902973,0.00439009097688
40.7215059219,-73.7622902973,0.00331327620896
40.6581593738,-73.8422589338,0.0267132894348
40.6548676348,-73.8478205085,0.020707976306
40.6499394952,-73.8408152448,0.0213292155952
40.6652411246,-73.8365109064,0.031061964459
40.6680817192,-73.8442396991,0.00890442981159
40.6680817192,-73.8442396991,0.00778619909107
40.6680817192,-73.8442396991,0.00795186290151
40.6680817192,-73.8442396991,0.00797257087782
40.6680817192,-73.8442396991,0.01014690839
40.6680817192,-73.8442396991,0.00579823336569
40.6661140875,-73.8445182454,0.00579823336569
40.6661140875,-73.8445182454,0.00393451549814
40.6661140875,-73.8445182454,0.00476283455039
40.6661140875,-73.8445182454,0.00579823336569
40.6661140875,-73.8445182454,0.00372743573508
40.6661140875,-73.8445182454,0.00621239289181
40.6668974837,-73.8433304835,0.00662655241793
40.6668974837,-73.8433304835,0.00579823336569
40.6668974837,-73.8433304835,0.0065230125364
40.6668974837,-73.8433304835,0.00940142124294
40.6632878037,-73.8535252009,0.00695788003882
40.6632878037,-73.8535252009,0.00733062361233
40.6632878037,-73.8535252009,0.00627451682073
40.6632878037,-73.8535252009,0.00492849836083
40.6632878037,-73.8535252009,0.00766195123323
40.6632878037,-73.8535252009,0.00360318787725
40.6632878037,-73.8535252009,0.00921504945618
40.6632878037,-73.8535252009,0.00488708240822
40.6632878037,-73.8535252009,0.00869735004853
40.6632878037,-73.8535252009,0.00604672908136
40.6632878037,-73.8535252009,0.00641947265487
40.6634864015,-73.8521406434,0.00931858933771
40.6634864015,-73.8521406434,0.00641947265487
40.6634864015,-73.8521406434,0.00683363218099
40.6634864015,-73.8521406434,0.00559115360263
40.663525355,-73.8504248221,0.00704071194405
40.663525355,-73.8504248221,0.00911150957465
40.663525355,-73.8504248221,0.00662655241793
40.663525355,-73.8504248221,0.00786903099629
40.6641079094,-73.8488303194,0.00695788003882
40.6641079094,-73.8488303194,0.0041415952612
40.6641079094,-73.8488303194,0.00426584311904
40.6641079094,-73.8488303194,0.00786903099629
40.6641079094,-73.8488303194,0.00786903099629
40.6647592475,-73.8473762088,0.00517699407651
40.6647592475,-73.8473762088,0.00455575478733
40.6647592475,-73.8473762088,0.00525982598173
40.6653530863,-73.8460411538,0.0106438998213
40.6653530863,-73.8460411538,0.00704071194405
40.6653530863,-73.8460411538,0.00646088860748
40.6653530863,-73.8460411538,0.00559115360263
40.6620289121,-73.8521330608,0.00352035597202
40.6620289121,-73.8521330608,0.00579823336569
40.6620289121,-73.8521330608,0.00683363218099
40.6620289121,-73.8521330608,0.00372743573508
40.6620289121,-73.8521330608,0.00281785858382
40.6620289121,-73.8521330608,0.00372743573508
40.6679040214,-73.8488902056,0.00559115360263
40.6679040214,-73.8488902056,0.00490779038453
40.6679040214,-73.8488902056,0.00592248122352
40.6679040214,-73.8488902056,0.0079104469489
40.6679040214,-73.8488902056,0.0031061964459
40.6679040214,-73.8488902056,0.00828319052241
40.6679040214,-73.8488902056,0.0102711562478
40.6679040214,-73.8488902056,0.0065230125364
40.6679040214,-73.8488902056,0.00764124325692
40.6679040214,-73.8488902056,0.00455575478733
40.667768326,-73.8479785202,0.00641947265487
40.667768326,-73.8479785202,0.00878018195375
40.667768326,-73.8479785202,0.00932832208658
40.667768326,-73.8479785202,0.00621239289181
40.667768326,-73.8479785202,0.0061709769392
40.667768326,-73.8479785202,0.00621239289181
40.667768326,-73.8479785202,0.00381026764031
40.667768326,-73.8479785202,0.00600531312875
40.6679010545,-73.8466480753,0.0065437205127
40.6679010545,-73.8466480753,0.00505274621867
40.6679010545,-73.8466480753,0.00455575478733
40.6679010545,-73.8466480753,0.00426584311904
40.6679010545,-73.8466480753,0.00331327620896
40.6679010545,-73.8466480753,0.00281628477762
40.6673619321,-73.8457913979,0.00608814503397
40.6673619321,-73.8457913979,0.0041415952612
40.6673619321,-73.8457913979,0.00360318787725
40.6673619321,-73.8457913979,0.00911150957465
40.6673619321,-73.8457913979,0.00443150692949
40.6673619321,-73.8457913979,0.00530124193434
40.6673619321,-73.8457913979,0.00434867502427
40.6673619321,-73.8457913979,0.00476283455039
40.6673619321,-73.8457913979,0.00455575478733
40.6665720405,-73.8462438053,0.00600531312875
40.6665720405,-73.8462438053,0.00339610811419
40.6665720405,-73.8462438053,0.00608814503397
40.6665720405,-73.8462438053,0.00592248122352
40.6665720405,-73.8462438053,0.00641947265487
40.6665720405,-73.8462438053,0.00621239289181
40.6665720405,-73.8462438053,0.00559115360263
40.6665720405,-73.8462438053,0.00381026764031
40.6665720405,-73.8462438053,0.0024228332278
40.6665720405,-73.8462438053,0.00393451549814
40.6665720405,-73.8462438053,0.00542548979218
40.6662493103,-73.8471096611,0.00538407383957
40.6662493103,-73.8471096611,0.00451433883471
40.6670864806,-73.8471185562,0.00662655241793
40.6670864806,-73.8471185562,0.00546690574479
40.6670864806,-73.8471185562,0.00421407317828
40.6670864806,-73.8471185562,0.00621239289181
40.6670864806,-73.8471185562,0.00401734740337
40.665266663,-73.8491773375,0.00641947265487
40.665266663,-73.8491773375,0.00270239090794
40.665266663,-73.8491773375,0.00940142124294
40.665266663,-73.8491773375,0.00641947265487
40.665266663,-73.8491773375,0.00393451549814
40.665266663,-73.8491773375,0.00786903099629
40.665266663,-73.8491773375,0.00658513646532
40.665266663,-73.8491773375,0.00316832037482
40.665266663,-73.8491773375,0.00559115360263
40.665266663,-73.8491773375,0.00559115360263
40.665266663,-73.8491773375,0.00215362953583
40.665266663,-73.8491773375,0.00463858669255
40.665266663,-73.8491773375,0.00252637310934
40.665266663,-73.8491773375,0.00559115360263
40.665266663,-73.8491773375,0.00393451549814
40.6659723296,-73.8493739958,0.00569469348416
40.6659723296,-73.8493739958,0.00227787739366
40.6659723296,-73.8493739958,0.00596389717614
40.6659723296,-73.8493739958,0.00911150957465
40.6659723296,-73.8493739958,0.0061709769392
40.6659723296,-73.8493739958,0.00209150560691
40.6659723296,-73.8493739958,0.00641947265487
40.6659723296,-73.8493739958,0.00337540013788
40.6659723296,-73.8493739958,0.00534265788695
40.6659723296,-73.8493739958,0.00298194858807
40.6659404688,-73.848105243,0.00269203691978
40.6659404688,-73.848105243,0.00621239289181
40.6659404688,-73.848105243,0.00236070929889
40.6659404688,-73.848105243,0.00567398550785
40.6659404688,-73.848105243,0.00786903099629
40.6659404688,-73.848105243,0.00645674701222
40.7698398925,-73.8969458454,0.0646088860748
40.7691421647,-73.8903871936,0.0248495715672
40.7645171792,-73.8819583555,0.0227787739366
40.7645876462,-73.8784565765,0.0190886125589
40.7587144583,-73.8843401686,0.0304407251699
40.7576428544,-73.8831977937,0.010353988153
40.7568604564,-73.8830547843,0.0236070929889
40.7533097687,-73.8761491287,0.025512226809
40.7633767988,-73.8918045377,0.027334528724
40.7620311285,-73.8881499825,0.0258849703825
40.7646999302,-73.8835283636,0.0327186025635
40.7639111268,-73.8824828674,0.0314761239852
40.763656028,-73.8826421532,0.0186371786754
40.763656028,-73.8826421532,0.0199408286158
40.7562674951,-73.8943174696,0.0199479935756
40.7514546049,-73.8928597534,0.0337540013788
40.7472534475,-73.8939997398,0.0538407383957
40.7631424154,-73.8823037301,0.030854884696
40.7621601564,-73.8773852795,0.024228332278
40.759078926,-73.8758676774,0.0227787739366
40.7567470601,-73.8849247187,0.0124247857836
40.7724546775,-73.8928909544,0.0331327620896
40.7550580548,-73.8954058285,0.0367773659195
40.7502967789,-73.8718128883,0.0258849703825
40.7502033983,-73.8875201901,0.0238141727519
40.7499535806,-73.8874736929,0.0140814238881
40.7499535806,-73.8874736929,0.0165663810448
40.7498963,-73.8878419236,0.0140607159118
40.7503053374,-73.8879134185,0.0182230191493
40.7503053374,-73.8879134185,0.0217433751213
40.7508860369,-73.8866997469,0.0167734608079
40.7508860369,-73.8866997469,0.0107267317265
40.7501969851,-73.8865782069,0.0258849703825
40.7505999747,-73.8860830612,0.00828319052241
40.7507729257,-73.8861152482,0.0118035464944
40.7512657564,-73.8848836581,0.0115964667314
40.7512657564,-73.8848836581,0.0186371786754
40.75081828,-73.8848014196,0.0120106262575
40.75081828,-73.8848014196,0.0124247857836
40.7525032785,-73.8845241991,0.0158208938978
40.7525032785,-73.8845241991,0.0176017798601
40.75261309,-73.8845456646,0.0162557614002
40.7505596369,-73.8841666491,0.00621239289181
40.7505596369,-73.8841666491,0.00559115360263
40.7505596369,-73.8841666491,0.0165249650922
40.7505596369,-73.8841666491,0.00827904892715
40.7495306154,-73.8817214436,0.010353988153
40.7489215448,-73.8819787714,0.00890442981159
40.7492317602,-73.8820359677,0.00931858933771
40.7530777279,-73.893914676,0.0099812445795
40.7530777279,-73.893914676,0.00574203191799
40.7530777279,-73.893914676,0.0147026631773
40.7530777279,-73.893914676,0.0185873138685
40.7530777279,-73.893914676,0.0124247857836
40.7530777279,-73.893914676,0.015427442348
40.7530777279,-73.893914676,0.0134601845989
40.7530777279,-73.893914676,0.013874344125
40.7543388045,-73.8865711547,0.0383097561661
40.7543388045,-73.8865711547,0.0122177060206
40.7543388045,-73.8865711547,0.044522149058
40.7546563385,-73.8857043545,0.00796747671565
40.7546563385,-73.8857043545,0.00680464101416
40.7546563385,-73.8857043545,0.00735133158864
40.7546563385,-73.8857043545,0.0082417745698
40.7546563385,-73.8857043545,0.00911150957465
40.7546563385,-73.8857043545,0.00835715941378
40.7546563385,-73.8857043545,0.0103125722004
40.7546563385,-73.8857043545,0.00782761504368
40.7546563385,-73.8857043545,0.00455153036016
40.7546563385,-73.8857043545,0.00820035861719
40.7546563385,-73.8857043545,0.01014690839
40.7546563385,-73.8857043545,0.00828319052241
40.7546563385,-73.8857043545,0.00854970217747
40.7546563385,-73.8857043545,0.00834117285607
40.752584597,-73.8919556106,0.00828319052241
40.752584597,-73.8919556106,0.00737203956494
40.752584597,-73.8919556106,0.00724779170711
40.752584597,-73.8919556106,0.0109752274422
40.752584597,-73.8919556106,0.00890442981159
40.752584597,-73.8919556106,0.00828319052241
40.752584597,-73.8919556106,0.0120106262575
40.752584597,-73.8919556106,0.00724779170711
40.752584597,-73.8919556106,0.00828319052241
40.752584597,-73.8919556106,0.0132531048359
40.752584597,-73.8919556106,0.0107681476791
40.752584597,-73.8919556106,0.0144541674616
40.752584597,-73.8919556106,0.00699929599144
40.752584597,-73.8919556106,0.00434867502427
40.752584597,-73.8919556106,0.00807611075935
40.7528380894,-73.8900855741,0.0101675749503
40.7528380894,-73.8900855741,0.016929806029
40.7528380894,-73.8900855741,0.0113893869683
40.7528380894,-73.8900855741,0.0105610679161
40.7528380894,-73.8900855741,0.0202938167799
40.7528380894,-73.8900855741,0.017187620334
40.7530073851,-73.8891685263,0.0119692103049
40.7530073851,-73.8891685263,0.0111823072053
40.7523593089,-73.8888411591,0.0132531048359
40.7523593089,-73.8888411591,0.00952566910077
40.7523593089,-73.8888411591,0.00554973765001
40.7523593089,-73.8888411591,0.00766195123323
40.7523593089,-73.8888411591,0.00979487279275
40.7523593089,-73.8888411591,0.0156552300874
40.7516375142,-73.8889181578,0.0137086803146
40.7516375142,-73.8889181578,0.00982386395958
40.7516375142,-73.8889181578,0.0109752274422
40.7516375142,-73.8889181578,0.0118035464944
40.7531272611,-73.888244338,0.00849027028547
40.7531272611,-73.888244338,0.00952566910077
40.7531272611,-73.888244338,0.0169805405709
40.7531272611,-73.888244338,0.00973274886383
40.7527125558,-73.8879887728,0.0165663810448
40.7527125558,-73.8879887728,0.00911150957465
40.7527125558,-73.8879887728,0.0206665603534
40.7521278164,-73.8878778685,0.0089458457642
40.7521278164,-73.8878778685,0.0178088596232
40.7521278164,-73.8878778685,0.0119692103049
40.7521278164,-73.8878778685,0.0156552300874
40.7521278164,-73.8878778685,0.00936000529032
40.7516777766,-73.887979685,0.0165249650922
40.7516777766,-73.887979685,0.020500896543
40.7516777766,-73.887979685,0.00993982862689
40.7516777766,-73.887979685,0.00923575743249
40.7520897407,-73.88823886,0.009608501006
40.7520897407,-73.88823886,0.0162764693765
40.7520897407,-73.88823886,0.00969133291122
40.7520897407,-73.88823886,0.0176431958127
40.7526772211,-73.8883461536,0.00911150957465
40.7526772211,-73.8883461536,0.013667264362
40.7526772211,-73.8883461536,0.00952566910077
40.7530384938,-73.8872844061,0.00931858933771
40.7530384938,-73.8872844061,0.0130460250728
40.7530384938,-73.8872844061,0.0115550507788
40.7530384938,-73.8872844061,0.00745487147017
40.7530384938,-73.8872844061,0.0124247857836
40.7530384938,-73.8872844061,0.0165663810448
40.751775869,-73.8872432314,0.0112995143511
40.7526341869,-73.8864405129,0.0331741780423
40.7528675329,-73.886483427,0.0255743507379
40.7529266258,-73.8851803616,0.00807611075935
40.7529266258,-73.8851803616,0.009608501006
40.7519934487,-73.8852180627,0.00658513646532
40.7519934487,-73.8852180627,0.0103125722004
40.7519934487,-73.8852180627,0.00857310219069
40.7519934487,-73.8852180627,0.00629522479703
40.7519934487,-73.8852180627,0.00786903099629
40.7500559495,-73.8941216013,0.0148683269877
40.7500559495,-73.8941216013,0.0148683269877
40.7500559495,-73.8941216013,0.0138702025298
40.7500559495,-73.8941216013,0.019217002012
40.7500559495,-73.8941216013,0.00878018195375
40.7505852498,-73.8936479557,0.00849027028547
40.7505852498,-73.8936479557,0.013874344125
40.7505852498,-73.8936479557,0.0111823072053
40.7505852498,-73.8936479557,0.0118035464944
40.7501319461,-73.8931939242,0.0144541674616
40.7501319461,-73.8931939242,0.0114308029209
40.7490368995,-73.8933111713,0.0157380619926
40.7490368995,-73.8933111713,0.0122177060206
40.7490368995,-73.8933111713,0.0155309822295
40.7497954371,-73.8914295891,0.00911150957465
40.7497954371,-73.8914295891,0.0126318655467
40.7497954371,-73.8914295891,0.0103954041056
40.7497954371,-73.8914295891,0.0111823072053
40.7497954371,-73.8914295891,0.010892395537
40.749923387,-73.8903177601,0.0129424851913
40.749923387,-73.8903177601,0.018202311173
40.749923387,-73.8903177601,0.0221575346474
40.749923387,-73.8903177601,0.0132531048359
40.749923387,-73.8903177601,0.0215362953583
40.7498853036,-73.8906787383,0.00704071194405
40.7498853036,-73.8906787383,0.0195121735063
40.7498853036,-73.8906787383,0.0204462689015
40.7498853036,-73.8906787383,0.0129631931676
40.7510262474,-73.889763734,0.0105610679161
40.7510262474,-73.889763734,0.0106438998213
40.7510262474,-73.889763734,0.0229858536997
40.7510262474,-73.889763734,0.0103125722004
40.7510912159,-73.8888216198,0.0124247857836
40.7510912159,-73.8888216198,0.0144955834142
40.7505447326,-73.8885337966,0.0197139934433
40.7505447326,-73.8885337966,0.0118035464944
40.7505447326,-73.8885337966,0.0166285049737
40.7505447326,-73.8885337966,0.0130460250728
