lat,lon
40.5781568529,-73.95349324029999
40.5774415987,-73.956398805
40.5774415987,-73.956398805
40.5774415987,-73.956398805
40.5774415987,-73.956398805
40.5774415987,-73.956398805
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5766482698,-73.9561869351
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.5759702071,-73.955935397
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.577117292800004,-73.955308272
40.7003722414,-73.994821106
40.6999988181,-73.9923903864
40.6936366539,-73.9967869579
40.691380247199994,-73.99239137
40.6964141819,-73.9928487903
40.7005971442,-73.9919070492
40.7005971442,-73.9919070492
40.7000235775,-73.9932992098
40.7000235775,-73.9932992098
40.7000235775,-73.9932992098
40.7000456317,-73.99522505430001
40.7000456317,-73.99522505430001
40.6995899928,-73.9950447654
40.6995899928,-73.9950447654
40.6970840781,-73.9966353274
40.6972816859,-73.9961412537
40.6971993083,-73.99522165180001
40.6962908069,-73.9956400421
40.6973639611,-73.9944787403
40.6970262704,-73.9929352756
40.694995153200004,-73.9931157999
40.6950255225,-73.9974143668
40.6950255225,-73.9974143668
40.6952643036,-73.9968626096
40.6930655941,-73.9933395759
40.6931177491,-73.9934152984
40.6933868857,-73.9969997295
40.6919486316,-73.9971909131
40.6916109892,-73.9959829179
40.6917811679,-73.9960694519
40.6914380556,-73.9956223295
40.6915039287,-73.9955862652
40.6909302456,-73.994948048
40.6909302456,-73.994948048
40.697682444899996,-73.9969021654
40.697682444899996,-73.9969021654
40.6982725627,-73.9966496929
40.6982725627,-73.9966496929
40.6982725627,-73.9966496929
40.6952259005,-73.9979048014
40.6952259005,-73.9979048014
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6987773613,-73.99186759979999
40.6985880874,-73.9937032681
40.6985880874,-73.9937032681
40.6988405958,-73.9935193184
40.6987609813,-73.99323802810001
40.6986621482,-73.9928810066
40.6986621482,-73.9928810066
40.6986621482,-73.9928810066
40.6985139644,-73.9934472227
40.6985139644,-73.9934472227
40.6985139644,-73.9934472227
40.6985139644,-73.9934472227
40.6984811433,-73.9959716849
40.6984811433,-73.9959716849
40.6984811433,-73.9959716849
40.6981132967,-73.9947816116
40.6981132967,-73.9947816116
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981818831,-73.9941036118
40.6981132313,-73.993497751
40.6981132313,-73.993497751
40.6981132313,-73.993497751
40.6981132313,-73.993497751
40.6981132313,-73.993497751
40.6971170025,-73.9962206017
40.6971170025,-73.9962206017
40.6971170025,-73.9962206017
40.6962112196,-73.9959393658
40.6962112196,-73.9959393658
40.6962112196,-73.9959393658
40.697141685,-73.9956435927
40.697141685,-73.9956435927
40.6974792852,-73.9954848928
40.6974792852,-73.9954848928
40.697712569400004,-73.9949763847
40.6957390387,-73.994074978
40.6957390387,-73.994074978
40.6957390387,-73.994074978
40.6959531651,-73.9947889932
40.6959531651,-73.9947889932
40.6960986587,-73.9952722181
40.6960986587,-73.9952722181
40.6963978283,-73.9950341839
40.6963978283,-73.9950341839
40.6963978283,-73.9950341839
40.6970867407,-73.99450040100001
40.6970867407,-73.99450040100001
40.6970867407,-73.99450040100001
40.6973666481,-73.9933824219
40.6973666481,-73.9933824219
40.6973666481,-73.9933824219
40.6956484412,-73.9936963333
40.6956484412,-73.9936963333
40.6959229047,-73.9934582961
40.6959229047,-73.9934582961
40.6959229047,-73.9934582961
40.6961259442,-73.9922754287
40.6961259442,-73.9922754287
40.6963125848,-73.99222131319999
40.6963125848,-73.99222131319999
40.6963125848,-73.99222131319999
40.6963125848,-73.99222131319999
40.6958294896,-73.9919869649
40.6958294896,-73.9919869649
40.6958294896,-73.9919869649
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6955495317,-73.99210960970001
40.6956513078,-73.99658130649999
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6957665998,-73.9970032287
40.6959120571,-73.9964586813
40.695294443200005,-73.9953083371
40.695294443200005,-73.9953083371
40.695294443200005,-73.9953083371
40.6954316558,-73.9947133036
40.6954316558,-73.9947133036
40.6954316558,-73.9947133036
40.695299989,-73.9969924311
40.695299989,-73.9969924311
40.6943420682,-73.9971186894
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942021077,-73.9982438106
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6942212684,-73.9961017633
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941608759,-73.9958817925
40.6941059732,-73.9956834586
40.6931589072,-73.9931845051
40.6931589072,-73.9931845051
40.6931589072,-73.9931845051
40.6931589072,-73.9931845051
40.6933703371,-73.99476395239999
40.6933703371,-73.99476395239999
40.6938067435,-73.99451148989999
40.6926044798,-73.9934586217
40.6926044798,-73.9934586217
40.6926044798,-73.9934586217
40.6926044798,-73.9934586217
40.6926044798,-73.9934586217
40.6926044798,-73.9934586217
40.6918194465,-73.9929610694
40.6918194465,-73.9929610694
40.6682045114,-73.9178733599
40.6682045114,-73.9178733599
40.668091955,-73.9178446607
40.6680915754,-73.9135802674
40.6680915754,-73.9135802674
40.664121541,-73.9158202095
40.6628701831,-73.9161786289
40.6627598671,-73.9154614839
40.6601831677,-73.9057043015
40.662682864299995,-73.9047347789
40.6612843571,-73.9030427264
40.6685056237,-73.9130318088
40.6639863066,-73.9148147228
40.6616217384,-73.9167713157
40.660954491300004,-73.912710054
40.6601136943,-73.9115397575
40.6576896488,-73.9110167636
40.6576896488,-73.9110167636
40.6570291372,-73.9087650628
40.664631881999995,-73.915563643
40.6578234368,-73.9101083333
40.6661997838,-73.9202981369
40.6661997838,-73.9202981369
40.6601992535,-73.9158251591
40.6601992535,-73.9158251591
40.6582333664,-73.9149770495
40.6575380222,-73.91374891779999
40.6689998547,-73.9169783958
40.6692533471,-73.9074614312
40.6733384671,-73.9051846053
40.6694976813,-73.9075223738
40.669665147399996,-73.9075653994
40.669665147399996,-73.9075653994
40.6524946817,-74.011528825
40.6517341865,-74.0132945766
40.6517341865,-74.0132945766
40.6450773068,-74.0188714426
40.6483413954,-74.01522546220001
40.6536779093,-74.0089882461
40.6499431736,-74.022408094
40.6547314379,-74.0137240505
40.6985769132,-73.9328637158
40.6992281048,-73.9250732113
40.6937183408,-73.9235323804
40.6938116029,-73.9234421204
40.6959891095,-73.920724124
40.6907452891,-73.9188444453
40.6956470448,-73.91449659199999
40.6901660717,-73.9187441844
40.6913141225,-73.9159481479
40.691537277600005,-73.9063559169
40.6825933683,-73.9046017753
40.697746391,-73.9348516406
40.697746391,-73.9348516406
40.697746391,-73.9348516406
40.6962112096,-73.9333565478
40.6957681129,-73.93133389890001
40.699804575900004,-73.9251807567
40.6956024626,-73.9297365162
40.6956024626,-73.9297365162
40.6949659422,-73.93017353479999
40.6951875157,-73.928943591
40.6988931564,-73.9249401512
40.6953643071,-73.926368574
40.6964122253,-73.9254622456
40.6967825323,-73.9250975974
40.693426788800004,-73.9268214759
40.6956289354,-73.9238872046
40.694009424899996,-73.923741202
40.693965539699995,-73.9237881319
40.695375802600005,-73.9229643055
40.6954224346,-73.9229209771
40.693674338200005,-73.9234026108
40.6934436672,-73.9232369953
40.6909163078,-73.9200486285
40.6892479946,-73.9207826209
40.6918753527,-73.9177432355
40.6948183847,-73.9148474535
40.692146044699996,-73.91630049
40.6901652124,-73.9175362017
40.6910756324,-73.9163667412
40.6916326208,-73.9160919864
40.6924052253,-73.9141653872
40.6924052253,-73.9141653872
40.6929921737,-73.9135876597
40.6890852545,-73.9157922995
40.6920282384,-73.9128965526
40.6958296854,-73.9092673268
40.6890542226,-73.9146528864
40.692002126,-73.91105390989999
40.692002126,-73.91105390989999
40.692002126,-73.91105390989999
40.6882022192,-73.9131503518
40.687793006,-73.9128299692
40.6860696883,-73.9133586542
40.6867223901,-73.91262584180001
40.687569954699995,-73.9118783344
40.6867243084,-73.91154411859999
40.6891095071,-73.9080324478
40.6896274483,-73.90701126569999
40.6928006271,-73.90394168520001
40.6927293234,-73.9040139092
40.6873560279,-73.90857212600001
40.6868619981,-73.9086088608
40.6888668467,-73.9066409237
40.6888668467,-73.9066409237
40.6919224339,-73.9041016152
40.6869574178,-73.90779743659999
40.688687996700004,-73.9061002978
40.688525807800005,-73.90579763619999
40.6830463801,-73.9081273426
40.6804799484,-73.9046696958
40.6817275062,-73.9030959292
40.7012424585,-73.9289191048
40.695579039,-73.9318642071
40.6955834141,-73.9300070023
40.6954753285,-73.92403884069999
40.694933393,-73.9222183375
40.694933393,-73.9222183375
40.690942891700004,-73.92280355279999
40.6909840366,-73.92276383949999
40.6914595862,-73.9197811337
40.6945160856,-73.9143429776
40.6881620943,-73.9183283521
40.689562839000004,-73.9157844846
40.6924670756,-73.91246685979999
40.6924670756,-73.91246685979999
40.6870410079,-73.91662781
40.6930256898,-73.910749634
40.6887022687,-73.9138167814
40.6917439532,-73.9108414998
40.6923775124,-73.9102204135
40.6863499771,-73.9137873702
40.6920085135,-73.9086955632
40.6852300623,-73.9137239163
40.6846545076,-73.9112295693
40.6846545076,-73.9112295693
40.6990671075,-73.9265375918
40.6971814532,-73.9265396696
40.6952178954,-73.92491543930001
40.6889216907,-73.9136037524
40.688224203800004,-73.9096202284
40.6888333546,-73.9059594649
40.6888333546,-73.9059594649
40.6831492837,-73.9063929348
40.7006010422,-73.9400746484
40.6989887017,-73.9329895251
40.7002083012,-73.9299300174
40.6985032982,-73.9291095565
40.6994208496,-73.9260178773
40.7006713677,-73.92433225890001
40.702601938200004,-73.9217225
40.7018281154,-73.9220191459
40.7003409706,-73.91880030600001
40.7002861135,-73.9188544698
40.7002861135,-73.9188544698
40.6945964911,-73.92326812350001
40.700196899299996,-73.9169179071
40.6964988027,-73.919522632
40.697414588200004,-73.91815112729999
40.694761939,-73.9164775146
40.6895980165,-73.9189035359
40.694890699,-73.9089188054
40.6946712887,-73.9091354751
40.6941386614,-73.9089558941
40.691325376900004,-73.9056782893
40.6912429156,-73.90553416680001
40.6904222566,-73.9055677829
40.6852460156,-73.9094800387
40.6865569957,-73.9081910145
40.6818648101,-73.90649208560001
40.7035497279,-73.9271926682
40.691894837199996,-73.9107403296
40.6885632145,-73.9079286321
40.6985483064,-73.9222970667
40.701913325,-73.9355219946
40.701913325,-73.9355219946
40.701913325,-73.9355219946
40.6975615738,-73.928674193
40.6975560172,-73.9285660093
40.6975888894,-73.9284613907
40.6974819219,-73.9285877266
40.7011157343,-73.9238989729
40.697566688,-73.9238056533
40.6800593535,-73.9038951412
40.6996751464,-73.9334252138
40.696751082199995,-73.9319098909
40.6949957589,-73.9295568464
40.642074009,-73.9138842131
40.6437661745,-73.91207671859999
40.6415739461,-73.90964017579999
40.6415739461,-73.90964017579999
40.6415739461,-73.90964017579999
40.6330717806,-73.9076809359
40.6327759927,-73.901837569
40.6504374051,-73.9139310785
40.6429855677,-73.9038584548
40.643893749899995,-73.9034499595
40.644521939899995,-73.8998131638
40.644521939899995,-73.8998131638
40.638936226700004,-73.8997314713
40.6457396734,-73.8897719237
40.640265933,-73.89495880189999
40.6378603665,-73.8937267266
40.6378603665,-73.8937267266
40.634553392,-73.8942652247
40.6382786563,-73.8890600213
40.6395154252,-73.887894136
40.6401360332,-73.8853996654
40.6322559134,-73.8941679866
40.6359466064,-73.8901231782
40.6488762237,-73.9185241937
40.6414861323,-73.9132291728
40.6397661935,-73.9146222439
40.6400270558,-73.9111412069
40.642501399400004,-73.9092785852
40.6426082809,-73.90906944550001
40.6362262655,-73.9157725292
40.6399344612,-73.90856864
40.6351099112,-73.9061396579
40.6321417759,-73.90490087090001
40.6307922349,-73.8964075935
40.6454986743,-73.90923847479999
40.646283286599996,-73.9053419694
40.641576874,-73.90643684140001
40.6436738732,-73.9031007469
40.6470646877,-73.8948688194
40.6470646877,-73.8948688194
40.6402205208,-73.89633530489999
40.6402205208,-73.89633530489999
40.6401281161,-73.8943284556
40.6405006588,-73.8935171369
40.6424782567,-73.8920221959
40.6447254267,-73.8882997811
40.6358725205,-73.8991343755
40.640290914299996,-73.8922923742
40.6337033397,-73.8982297305
40.637107739899996,-73.8902149458
40.6298045438,-73.8909402866
40.651619863200004,-73.9169243428
40.639553726799996,-73.9168420788
40.6392625446,-73.9165181563
40.639382508699995,-73.9117618118
40.6274400988,-73.9018129942
40.6471245675,-73.9036939324
40.6471245675,-73.9036939324
40.6361307349,-73.8932791057
40.630369418200004,-73.8903593301
40.6414242877,-73.9187458868
40.648524041,-73.9135984053
40.6489532079,-73.8920225279
40.6330782048,-73.9021721884
40.6769375087,-73.9995637702
40.6770473005,-73.9999567375
40.6824404453,-73.9912242072
40.6832285272,-74.00074274229999
40.6831516754,-73.9996142071
40.684227457199995,-73.9937551026
40.682863294899995,-73.9935641375
40.681254773,-73.9921870153
40.6841150909,-74.0001261958
40.6827591713,-74.0007211039
40.6831379514,-74.0004182426
40.6823309628,-73.9975410514
40.6820153213,-73.997908822
40.6811864134,-74.0011248956
40.6811864134,-74.0011248956
40.6786941643,-73.99965749649999
40.6836399891,-73.99232014180001
40.6836399891,-73.99232014180001
40.6958293788,-73.9632128833
40.6876742527,-73.96193372270001
40.6822856438,-73.9600979966
40.6941573019,-73.9616415304
40.685238413899995,-73.96683880260001
40.6853241385,-73.9601899255
40.6948810871,-73.9678834036
40.6949551999,-73.9678977927
40.6950379832,-73.9695169293
40.6948290852,-73.9684207484
40.6846535165,-73.9659448991
40.6846535165,-73.9659448991
40.6944203864,-73.9694270579
40.6935143817,-73.9685692212
40.693964542399996,-73.9686375254
40.694842916199995,-73.9688138147
40.6918127522,-73.9690388046
40.6918127522,-73.9690388046
40.6918127522,-73.9690388046
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.6922406891,-73.9681334917
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692940643,-73.9682701879
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.692566466399995,-73.9651980112
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6926732351,-73.9642928354
40.6905657177,-73.9658264894
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6882770072,-73.9672988362
40.6897907569,-73.9628087481
40.6897907569,-73.9628087481
40.6897907569,-73.9628087481
40.6897907569,-73.9628087481
40.6897907569,-73.9628087481
40.6897907569,-73.9628087481
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6872452222,-73.9681863597
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6873080488,-73.9671082058
40.6878191026,-73.96009468529999
40.6878191026,-73.96009468529999
40.6848156545,-73.9666154637
40.6848156545,-73.9666154637
40.6848156545,-73.9666154637
40.6848156545,-73.9666154637
40.681843805300005,-73.96030016729999
40.6819007745,-73.9668512787
40.6892230979,-73.9983521178
40.689445368200005,-73.9960479543
40.689137893499996,-73.9945659622
40.689060988499996,-73.9935671451
40.688951234499996,-73.99426308560001
40.6889814321,-73.9943676528
40.6874992857,-73.9950096061
40.6874992857,-73.9950096061
40.6874992857,-73.9950096061
40.6874992857,-73.9950096061
40.6862229711,-73.9950998443
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6878451182,-73.9948148674
40.6857262276,-74.0031910268
40.6878452301,-74.0010637094
40.6810573493,-74.0038758347
40.575800226999995,-73.9979301461
40.578447916,-73.9843584841
40.5775365278,-73.98354513390001
40.57563609,-73.9774548469
40.5729120433,-73.9876066109
40.572695307,-73.9886037344
40.5727090703,-73.9890068849
40.5768838564,-73.9883906312
40.6702779021,-73.9479784804
40.6687672475,-73.951926875
40.6667785844,-73.9551472663
40.665699644899995,-73.9422903905
40.676474078000005,-73.9252718239
40.6757902009,-73.9564895293
40.67759666,-73.9446379233
40.677607724,-73.94481457100001
40.6771465304,-73.9507022716
40.6767034716,-73.9423241309
40.6760956784,-73.9454971974
40.6753632122,-73.9407318267
40.6749166782,-73.95471639189999
40.670617118,-73.9516659915
40.6704901355,-73.9499754056
40.6697638134,-73.9406250529
40.669287077,-73.9480657682
40.6671805951,-73.9398883934
40.6643730153,-73.9523049126
40.6771615972,-73.9366274905
40.676567706,-73.9257439984
40.676567706,-73.9257439984
40.676406555999996,-73.9227771167
40.6761323345,-73.93187325939999
40.6760018635,-73.92943991279999
40.6755483372,-73.9329626055
40.6755483372,-73.9329626055
40.6755483372,-73.9329626055
40.6757101357,-73.9327172933
40.6757101357,-73.9327172933
40.6747368355,-73.92995317350001
40.674125108,-73.9261360638
40.6740717598,-73.9242939416
40.6729369946,-73.9225323896
40.6730844329,-73.93453325600001
40.6732132316,-73.9341726291
40.673038871399996,-73.9317033795
40.6729036259,-73.9304489822
40.6729036259,-73.9304489822
40.6726043385,-73.93027265069999
40.6722858073,-73.9256694566
40.671348848899996,-73.93299566569999
40.671348848899996,-73.93299566569999
40.6708757913,-73.9313739457
40.6707069067,-73.9385117602
40.6691801971,-73.9237335422
40.6687332254,-73.93816391770001
40.6678729836,-73.93610281779999
40.6667930689,-73.9389154851
40.679472705500004,-73.96143005100001
40.679472705500004,-73.96143005100001
40.6773944412,-73.94091749350001
40.6772239193,-73.951967647
40.6765704599,-73.9398582988
40.6732030951,-73.9407734013
40.671917254600004,-73.9436801201
40.670475363099996,-73.9540416943
40.6732459309,-73.93375802109999
40.6732459309,-73.93375802109999
40.67378726,-73.9453656975
40.6771064626,-73.9361949171
40.6754879564,-73.93296987640001
40.6753020067,-73.9391600499
40.6766296698,-73.9631081079
40.6766296698,-73.9631081079
40.6747663016,-73.9562306309
40.6735939515,-73.9487798144
40.673828732800004,-73.94600375520001
40.672679714000004,-73.9482722149
40.6726963184,-73.94857502010001
40.6726963184,-73.94857502010001
40.672362546500004,-73.9449991589
40.6764846438,-73.938481197
40.6768606585,-73.93844479810001
40.672455487,-73.92490501520001
40.672271085700004,-73.9241409726
40.672271085700004,-73.9241409726
40.6714849421,-73.9358001498
40.6714344914,-73.93395448529999
40.6714344914,-73.93395448529999
40.6713603845,-73.93395816350001
40.6700588296,-73.9330402196
40.6698739033,-73.9226513017
40.669347941,-73.9330553525
40.669347941,-73.9330553525
40.6693754434,-73.92858177149999
40.677274183,-73.9615539001
40.677274183,-73.9615539001
40.6718971789,-73.961585839
40.6718971789,-73.961585839
40.6676973161,-73.9605392884
40.6676973161,-73.9605392884
40.6676973161,-73.9605392884
40.672097274,-73.9470686154
40.672097274,-73.9470686154
40.672097274,-73.9470686154
40.672097274,-73.9470686154
40.672097274,-73.9470686154
40.672097274,-73.9470686154
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6657346198,-73.9527761416
40.6637893547,-73.93235445
40.6637893547,-73.93235445
40.6784959314,-73.9548870154
40.670789923,-73.93978420399999
40.6705382391,-73.93624085399999
40.6705382391,-73.93624085399999
40.6741126024,-73.9627706253
40.6763430108,-73.9221607055
40.6704674358,-73.9548167438
40.6707144018,-73.9546543574
40.6773765073,-73.94935735119999
40.6700573505,-73.9458770344
40.6808442553,-73.8943829162
40.6834306891,-73.8953198705
40.6820128654,-73.8907323176
40.680461973,-73.8850022754
40.680398147300004,-73.8816097086
40.6887112142,-73.868199234
40.685078039299995,-73.8790197556
40.687237429,-73.870758635
40.684112640500004,-73.8721095787
40.683581036599996,-73.8704448259
40.6829677916,-73.8694184399
40.6829677916,-73.8694184399
40.6788605172,-73.898243741
40.6783735433,-73.8939325632
40.6783735433,-73.8939325632
40.682927337399995,-73.8941632851
40.6831482199,-73.8897028774
40.6832953766,-73.883068419
40.684915227,-73.8808156595
40.6814388769,-73.8847662364
40.6816616656,-73.8825088313
40.679809050900005,-73.8881256458
40.6769277008,-73.8916888187
40.6786184307,-73.8859536479
40.6799960822,-73.8829948858
40.6799960822,-73.8829948858
40.686540296,-73.87577915930001
40.6878630201,-73.87302907600001
40.6891395135,-73.8682993517
40.6844932518,-73.8788765919
40.6864918364,-73.8741242217
40.6842461614,-73.8737138163
40.683488399299996,-73.8735277621
40.6841453411,-73.8718967857
40.6853210616,-73.87030082439999
40.6849298956,-73.86905763909999
40.6861414081,-73.86759134319999
40.681757190999996,-73.8767435184
40.6822369839,-73.8762378623
40.6824668408,-73.8755848388
40.6820852264,-73.8729896003
40.6841210072,-73.8697803469
40.683404849,-73.86757514359999
40.6819509575,-73.8920267859
40.6798955354,-73.8895712531
40.686278146,-73.87963054949999
40.6771957565,-73.8936315978
40.676467816999995,-73.8930126675
40.6837318331,-73.8727557072
40.6849396868,-73.8728940224
40.7028852336,-73.98250434399999
40.7024677616,-73.98082378470001
40.7026943085,-73.99471633430001
40.7026943085,-73.99471633430001
40.702274306599996,-73.9936704608
40.702274306599996,-73.9936704608
40.702274306599996,-73.9936704608
40.702274306599996,-73.9936704608
40.702274306599996,-73.9936704608
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.6916545848,-73.9905162184
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.690284920100005,-73.9902207272
40.700190108899996,-73.9841279593
40.700190108899996,-73.9841279593
40.700190108899996,-73.9841279593
40.700190108899996,-73.9841279593
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
40.6977998706,-73.9878538704
