Lat,Long,B,Block,Lot,TaxClass,2010,2011,2012,2013,2014,2015,2016,Change,Percent_Change
40.6062481887,-74.0052580259,3.0,6367.0,10.0,1B,423000.0,158400.0,158000.0,149000.0,148869.0,140000.0,153000,-270000.0,-63.829787234
40.602547473,-73.9860165871,3.0,6667.0,1007.0,1A,298812.0,298812.0,294319.0,265023.0,81258.0,73580.0,53110,-245702.0,-82.2262827463
40.6040905985,-73.9735414602,3.0,6679.0,124.0,1B,194000.0,92400.0,97000.0,107000.0,104528.0,89000.0,95000,-99000.0,-51.0309278351
40.6028277577,-73.9889082945,3.0,6849.0,1001.0,1A,1301000.0,1301000.0,508600.0,509114.0,504994.0,504479.0,605375,-695625.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1002.0,1A,910700.0,910700.0,356020.0,356380.0,353496.0,353135.0,423762,-486938.0,-53.468540683
40.6028277577,-73.9889082945,3.0,6849.0,1003.0,1A,1040800.0,1040800.0,406880.0,407291.0,403995.0,403583.0,484300,-556500.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1004.0,1A,1301000.0,1301000.0,508600.0,509114.0,504994.0,504479.0,605375,-695625.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1005.0,1A,910700.0,910700.0,356020.0,356380.0,353496.0,353135.0,423762,-486938.0,-53.468540683
40.6028277577,-73.9889082945,3.0,6849.0,1006.0,1A,1040800.0,1040800.0,406880.0,407291.0,403995.0,403583.0,484300,-556500.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1007.0,1A,1301000.0,1301000.0,508600.0,509114.0,504994.0,504479.0,605375,-695625.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1008.0,1A,910700.0,910700.0,356020.0,356380.0,353496.0,353135.0,423762,-486938.0,-53.468540683
40.6028277577,-73.9889082945,3.0,6849.0,1009.0,1A,1040800.0,1040800.0,406880.0,407291.0,403995.0,403583.0,484300,-556500.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1010.0,1A,1301000.0,1301000.0,508600.0,509114.0,504994.0,504479.0,605375,-695625.0,-53.4684857802
40.6028277577,-73.9889082945,3.0,6849.0,1011.0,1A,910700.0,910700.0,356020.0,356380.0,353496.0,353135.0,423762,-486938.0,-53.468540683
40.6028277577,-73.9889082945,3.0,6849.0,1012.0,1A,1040800.0,1040800.0,406880.0,407291.0,403995.0,403583.0,484300,-556500.0,-53.4684857802
40.5910164552,-73.9850612511,3.0,6886.0,116.0,1B,18600.0,18600.0,20000.0,2000.0,2000.0,2000.0,2000,-16600.0,-89.247311828
40.5907808349,-73.98887429,3.0,6898.0,28.0,1B,333000.0,134400.0,134000.0,126000.0,108000.0,108000.0,108000,-225000.0,-67.5675675676
40.5907808349,-73.98887429,3.0,6898.0,51.0,1B,956000.0,367332.0,367000.0,344000.0,294000.0,294000.0,294000,-662000.0,-69.2468619247
40.5882139434,-73.9845254162,3.0,6904.0,14.0,1B,384000.0,162372.0,162000.0,152000.0,130000.0,130000.0,130000,-254000.0,-66.1458333333
40.5893783759,-73.99035432,3.0,6911.0,1.0,1B,6220.0,6220.0,7000.0,3000.0,3000.0,3000.0,3000,-3220.0,-51.768488746
40.5882172266,-73.9892419594,3.0,6913.0,42.0,1B,531000.0,168336.0,168000.0,158000.0,135000.0,135000.0,135000,-396000.0,-74.5762711864
40.5882172266,-73.9892419594,3.0,6913.0,43.0,1B,521000.0,168672.0,169000.0,158000.0,135000.0,135000.0,135000,-386000.0,-74.0882917466
40.5882442666,-73.985526325,3.0,6916.0,22.0,1B,428000.0,162372.0,162000.0,152000.0,130000.0,130000.0,130000,-298000.0,-69.6261682243
40.5882442666,-73.985526325,3.0,6916.0,28.0,1B,428000.0,162372.0,162000.0,152000.0,130000.0,130000.0,130000,-298000.0,-69.6261682243
40.5867948639,-73.9843961329,3.0,6919.0,36.0,1B,797000.0,336000.0,336000.0,315000.0,269000.0,269000.0,269000,-528000.0,-66.2484316186
